referrer,views_total,views_unique
wiki.ros.org,19,2
chatgpt.com,8,2
Google,4,3
index.ros.org,4,2
search.brave.com,3,1
discourse.ros.org,3,1
Bing,1,1
DuckDuckGo,1,1
github.com,1,1
